playerID,year,contractSalary,contractCreateDate,contractExpireDate,year_signed,contract_years
00-0040165,2028,1.274535,2025-03-01,2029-03-01,2025,4
00-0036034,2022,0.7425,2021-03-01,2023-03-01,2021,2
00-0036483,2025,17.544,2025-03-01,2030-03-01,2025,5
00-0022017,2012,3.625,2011-03-01,2016-03-01,2011,5
00-0036954,2023,2.037223,2021-03-01,2025-03-01,2021,4
00-0024276,2011,2.75,2010-03-01,2013-03-01,2010,3
00-0040743,2026,2.701182,2025-03-01,2029-03-01,2025,4
00-0039402,2025,0.96,2025-03-01,2026-03-01,2025,1
00-0034675,2024,16.005,2023-03-01,2027-03-01,2023,4
00-0033927,2024,1.3775,2024-03-01,2025-03-01,2024,1
00-0033208,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0038538,2024,0.906667,2023-03-01,2026-03-01,2023,3
00-0037070,2024,0.858333,2022-03-01,2025-03-01,2022,3
00-0032215,2017,0.686579,2015-03-01,2019-03-01,2015,4
00-0036671,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0035283,2021,0.7455,2021-03-01,2023-03-01,2021,2
00-0027872,2022,2.0,2022-03-01,2023-03-01,2022,1
00-0028912,2015,6.143333,2014-03-01,2017-03-01,2014,3
00-0035717,2020,8.387967,2019-03-01,2023-03-01,2019,4
00-0033051,2018,0.720586,2016-03-01,2020-03-01,2016,4
00-0028063,2013,0.61125,2011-03-01,2014-03-01,2011,3
00-0031001,2015,0.567848,2014-03-01,2018-03-01,2014,4
00-0037258,2023,1.125108,2022-03-01,2026-03-01,2022,4
00-0033869,2023,7.4125,2022-03-01,2024-03-01,2022,2
00-0033064,2024,1.21,2024-03-01,2025-03-01,2024,1
00-0031087,2019,5.0,2017-03-01,2020-03-01,2017,3
00-0034405,2019,0.657139,2018-03-01,2022-03-01,2018,4
00-0032806,2018,0.601388,2016-03-01,2020-03-01,2016,4
00-0039380,2024,1.085996,2024-03-01,2028-03-01,2024,4
00-0039074,2026,1.021245,2023-03-01,2027-03-01,2023,4
00-0033121,2021,0.99,2021-03-01,2022-03-01,2021,1
00-0032150,2017,0.725737,2015-03-01,2019-03-01,2015,4
00-0026300,2018,0.975,2017-03-01,2019-03-01,2017,2
00-0034755,2020,0.694405,2018-03-01,2022-03-01,2018,4
00-0023234,4,3.25,,0006-03-01,0,6
00-0038578,2025,1.123386,2023-03-01,2027-03-01,2023,4
00-0031561,2023,1.095,2023-03-01,2024-03-01,2023,1
00-0028091,2016,3.5,2014-03-01,2018-03-01,2014,4
00-0023560,2006,3.04,2006-03-01,2011-03-01,2006,5
00-0035307,2019,0.654473,2019-03-01,2023-03-01,2019,4
00-0027860,2019,9.0,2017-03-01,2020-03-01,2017,3
00-0031240,2014,0.65814,2014-03-01,2018-03-01,2014,4
00-0035504,2022,0.705,2022-03-01,2023-03-01,2022,1
00-0034990,2023,0.9975,2023-03-01,2025-03-01,2023,2
00-0024258,2013,6.25,2011-03-01,2015-03-01,2011,4
00-0032268,2020,8.8,2020-03-01,2022-03-01,2020,2
00-0035713,2019,3.385046,2019-03-01,2023-03-01,2019,4
00-0033743,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0030968,2020,1.453333,2020-03-01,2023-03-01,2020,3
00-0032365,2017,0.17,2017-03-01,2018-03-01,2017,1
00-0032134,2016,0.623191,2015-03-01,2019-03-01,2015,4
00-0035108,2023,0.87,2023-03-01,2024-03-01,2023,1
00-0029564,2014,0.55155,2012-03-01,2016-03-01,2012,4
00-0033880,2024,1.21,2024-03-01,2025-03-01,2024,1
00-0034439,2019,0.632268,2018-03-01,2022-03-01,2018,4
00-0026019,2013,1.75,2013-03-01,2015-03-01,2013,2
00-0036162,2021,0.869806,2020-03-01,2024-03-01,2020,4
00-0035455,2019,0.586667,2019-03-01,2022-03-01,2019,3
00-0031225,2017,0.1224,2017-03-01,2018-03-01,2017,1
00-0026498,2019,27.0,2017-03-01,2022-03-01,2017,5
00-0035116,2020,0.589,2019-03-01,2022-03-01,2019,3
00-0021149,2008,7.250003,2008-03-01,2009-03-01,2008,1
00-0032725,2016,0.541667,2016-03-01,2019-03-01,2016,3
00-0038354,2025,0.899333,2023-03-01,2026-03-01,2023,3
00-0031067,2015,0.630146,2014-03-01,2018-03-01,2014,4
00-0035319,2021,0.695,2020-03-01,2022-03-01,2020,2
00-0031939,2018,0.730354,2015-03-01,2019-03-01,2015,4
00-0033858,2017,0.793978,2017-03-01,2021-03-01,2017,4
00-0037255,2024,1.282858,2022-03-01,2026-03-01,2022,4
00-0034308,2020,0.54,2019-03-01,2021-03-01,2019,2
00-0030459,2016,12.500081,2016-03-01,2021-03-01,2016,5
00-0027863,2015,6.64,2013-03-01,2018-03-01,2013,5
00-0029659,2015,0.435,2015-03-01,2016-03-01,2015,1
00-0024228,2011,9.7,2011-03-01,2016-03-01,2011,5
00-0027139,2019,0.93,2019-03-01,2020-03-01,2019,1
00-0026184,2014,7.6,2012-03-01,2016-03-01,2012,4
00-0030615,2021,0.89,2017-03-01,2022-03-01,2017,5
00-0034221,2020,0.615,2019-03-01,2021-03-01,2019,2
00-0026069,2016,1.65,2016-03-01,2018-03-01,2016,2
00-0033704,2018,0.6,2018-03-01,2020-03-01,2018,2
00-0029564,2014,0.585,2014-03-01,2017-03-01,2014,3
00-0040196,2026,1.130054,2025-03-01,2029-03-01,2025,4
00-0036010,2023,0.87,2023-03-01,2024-03-01,2023,1
00-0033974,2019,0.57,2019-03-01,2020-03-01,2019,1
00-0037708,2022,0.853333,2022-03-01,2025-03-01,2022,3
00-0026618,2011,0.525,2011-03-01,2012-03-01,2011,1
00-0034672,2021,0.555,2020-03-01,2022-03-01,2020,2
00-0033568,2018,0.66695,2017-03-01,2021-03-01,2017,4
00-0032134,2017,0.623191,2015-03-01,2019-03-01,2015,4
00-0031364,2022,10.0,2022-03-01,2023-03-01,2022,1
00-0032774,2018,0.716554,2016-03-01,2020-03-01,2016,4
00-0025394,2018,1.015,2018-03-01,2019-03-01,2018,1
00-0024334,2016,8.666667,2015-03-01,2018-03-01,2015,3
00-0028139,2011,0.52967,2011-03-01,2015-03-01,2011,4
00-0032475,2016,0.54,2016-03-01,2019-03-01,2016,3
00-0027956,2019,1.0,2019-03-01,2020-03-01,2019,1
00-0031387,2015,3.062287,2014-03-01,2018-03-01,2014,4
00-0037429,2023,0.858333,2022-03-01,2025-03-01,2022,3
00-0036222,2020,0.860031,2020-03-01,2024-03-01,2020,4
00-0032787,2020,0.75,2020-03-01,2021-03-01,2020,1
00-0033569,2019,0.525,2018-03-01,2020-03-01,2018,2
00-0033975,2020,0.617441,2017-03-01,2021-03-01,2017,4
00-0029672,2016,3.21274,2012-03-01,2017-03-01,2012,5
00-0031061,2019,0.805,2019-03-01,2020-03-01,2019,1
00-0023445,2011,13.0,2009-03-01,2015-03-01,2009,6
00-0032443,2017,0.54,2017-03-01,2018-03-01,2017,1
00-0029421,2018,0.7825,2017-03-01,2019-03-01,2017,2
00-0027495,2013,0.54,2011-03-01,2014-03-01,2011,3
00-0028479,2015,0.825,2015-03-01,2016-03-01,2015,1
00-0023287,2011,1.958333,2009-03-01,2012-03-01,2009,3
00-0038125,2023,2.291404,2022-03-01,2026-03-01,2022,4
00-0028080,2017,2.5,2017-03-01,2019-03-01,2017,2
00-0033725,2020,0.825,2020-03-01,2021-03-01,2020,1
00-0039904,2024,3.546399,2024-03-01,2028-03-01,2024,4
00-0035144,2020,0.707201,2019-03-01,2023-03-01,2019,4
00-0039677,2024,0.95,2024-03-01,2027-03-01,2024,3
00-0027904,2014,6.0,2010-03-01,2015-03-01,2010,5
00-0033642,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0035444,2021,0.85,2021-03-01,2022-03-01,2021,1
00-0033592,2019,0.69,2019-03-01,2021-03-01,2019,2
00-0022832,2014,3.75,2014-03-01,2016-03-01,2014,2
00-0033548,2024,12.0,2024-03-01,2027-03-01,2024,3
00-0033052,2016,1.623743,2016-03-01,2020-03-01,2016,4
00-0039750,2025,1.039597,2024-03-01,2028-03-01,2024,4
00-0035329,2024,1.2675,2023-03-01,2025-03-01,2023,2
00-0033010,2020,1.75,2020-03-01,2021-03-01,2020,1
00-0037280,2024,0.915,2024-03-01,2025-03-01,2024,1
00-0033868,2020,25.0,2020-03-01,2025-03-01,2020,5
00-0033455,2020,0.66,2020-03-01,2021-03-01,2020,1
00-0037279,2022,0.984127,2022-03-01,2026-03-01,2022,4
00-0034327,2018,0.57,2018-03-01,2021-03-01,2018,3
00-0029687,2016,6.17332,2012-03-01,2017-03-01,2012,5
00-0033575,2019,0.615,2019-03-01,2021-03-01,2019,2
00-0036883,2025,1.2025,2024-03-01,2026-03-01,2024,2
00-0026369,2010,0.395,2010-03-01,2011-03-01,2010,1
00-0037616,2022,1.266409,2022-03-01,2026-03-01,2022,4
00-0032525,2021,0.99,2021-03-01,2022-03-01,2021,1
00-0037840,2025,11.0,2025-03-01,2028-03-01,2025,3
00-0031947,2021,2.625,2021-03-01,2023-03-01,2021,2
00-0039775,2025,1.0175,2025-03-01,2027-03-01,2025,2
00-0034803,2022,13.333333,2022-03-01,2025-03-01,2022,3
00-0021206,2011,0.81,2011-03-01,2012-03-01,2011,1
00-0033573,2019,0.6525,2019-03-01,2021-03-01,2019,2
00-0031561,2020,0.91,2020-03-01,2021-03-01,2020,1
00-0037377,2023,0.8325,2023-03-01,2025-03-01,2023,2
00-0035928,2021,0.8375,2021-03-01,2023-03-01,2021,2
00-0035363,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0036337,2022,0.996498,2020-03-01,2024-03-01,2020,4
00-0033587,2020,0.615,2019-03-01,2021-03-01,2019,2
00-0037660,2023,0.8325,2023-03-01,2025-03-01,2023,2
00-0025513,2008,0.51947,2007-03-01,2011-03-01,2007,4
00-0032701,2021,0.99,2021-03-01,2022-03-01,2021,1
00-0036901,2022,2.981379,2021-03-01,2025-03-01,2021,4
00-0022805,2009,4.01,2008-03-01,2013-03-01,2008,5
00-0038406,2025,0.9225,2025-03-01,2027-03-01,2025,2
00-0033599,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0026019,2019,2.933333,2017-03-01,2020-03-01,2017,3
00-0022341,2011,2.35,2011-03-01,2014-03-01,2011,3
00-0002110,2009,1.8,2008-03-01,2010-03-01,2008,2
00-0031588,2023,24.0,2022-03-01,2026-03-01,2022,4
00-0030062,2022,16.683333,2020-03-01,2023-03-01,2020,3
00-0031622,2022,1.2725,2022-03-01,2023-03-01,2022,1
00-0029129,2018,0.79,2018-03-01,2019-03-01,2018,1
00-0032034,2017,0.1224,2017-03-01,2018-03-01,2017,1
00-0038685,2024,0.899,2023-03-01,2026-03-01,2023,3
00-0036173,2022,0.7425,2021-03-01,2023-03-01,2021,2
00-0032952,2022,1.035,2022-03-01,2023-03-01,2022,1
00-0030508,2016,0.625,2015-03-01,2018-03-01,2015,3
00-0032123,2017,0.57,2016-03-01,2018-03-01,2016,2
00-0026957,2009,0.421067,2009-03-01,2012-03-01,2009,3
00-0032358,2018,0.6,2018-03-01,2020-03-01,2018,2
00-0027943,2016,14.01,2014-03-01,2019-03-01,2014,5
00-0031576,2021,16.5,2019-03-01,2023-03-01,2019,4
00-0037618,2022,0.962913,2022-03-01,2026-03-01,2022,4
00-0036137,2020,0.763333,2020-03-01,2023-03-01,2020,3
00-0022712,2007,1.85,2004-03-01,2010-03-01,2004,6
00-0034778,2018,1.098279,2018-03-01,2022-03-01,2018,4
00-0036307,2025,1.3375,2025-03-01,2026-03-01,2025,1
00-0032788,2019,0.645,2019-03-01,2020-03-01,2019,1
00-0016919,2019,3.875,2019-03-01,2020-03-01,2019,1
00-0040730,2028,1.839919,2025-03-01,2029-03-01,2025,4
00-0037293,2025,1.03,2025-03-01,2026-03-01,2025,1
00-0034532,2022,0.8375,2021-03-01,2023-03-01,2021,2
00-0026349,2010,0.442294,2008-03-01,2012-03-01,2008,4
00-0035519,2020,0.589167,2019-03-01,2022-03-01,2019,3
00-0039638,2024,0.945667,2024-03-01,2027-03-01,2024,3
00-0027701,2018,14.5,2017-03-01,2021-03-01,2017,4
00-0034779,2022,1.235,2022-03-01,2023-03-01,2022,1
00-0031394,2018,4.0,2018-03-01,2019-03-01,2018,1
00-0027959,2016,0.785,2016-03-01,2017-03-01,2016,1
00-0019546,2004,1.51,2000-03-01,2005-03-01,2000,5
00-0035148,2023,0.94,2023-03-01,2024-03-01,2023,1
00-0023682,2007,0.31775,2005-03-01,2008-03-01,2005,3
00-0032250,2018,0.555,2018-03-01,2019-03-01,2018,1
00-0030659,2017,0.585,2017-03-01,2019-03-01,2017,2
00-0007611,2005,1.5,2005-03-01,2007-03-01,2005,2
00-0028078,2014,0.559625,2011-03-01,2015-03-01,2011,4
00-0026240,2009,0.555206,2008-03-01,2012-03-01,2008,4
00-0035127,2021,4.325,2021-03-01,2023-03-01,2021,2
00-0035192,2020,0.585167,2019-03-01,2022-03-01,2019,3
00-0028946,2016,0.7675,2016-03-01,2018-03-01,2016,2
00-0033870,2024,3.0,2024-03-01,2025-03-01,2024,1
00-0040648,2025,1.14126,2025-03-01,2029-03-01,2025,4
00-0039239,2024,1.025184,2024-03-01,2028-03-01,2024,4
00-0032593,2017,0.1224,2017-03-01,2018-03-01,2017,1
00-0033873,2020,45.0,2020-03-01,2030-03-01,2020,10
00-0024220,2017,3.533333,2013-03-01,2018-03-01,2013,5
00-0030395,2016,1.671,2016-03-01,2017-03-01,2016,1
00-0030443,2013,0.615146,2013-03-01,2017-03-01,2013,4
00-0032931,2020,0.63,2020-03-01,2022-03-01,2020,2
00-0040711,2025,1.302773,2025-03-01,2029-03-01,2025,4
00-0026243,2017,4.75,2017-03-01,2018-03-01,2017,1
00-0035404,2022,0.965,2022-03-01,2023-03-01,2022,1
00-0030546,2016,1.717507,2013-03-01,2017-03-01,2013,4
00-0024466,2006,0.3682,2006-03-01,2009-03-01,2006,3
00-0027774,2011,0.476447,2010-03-01,2014-03-01,2010,4
00-0025472,2011,5.0,2011-03-01,2016-03-01,2011,5
00-0032416,2021,3.25,2021-03-01,2022-03-01,2021,1
00-0033292,2023,1.2325,2023-03-01,2024-03-01,2023,1
00-0033678,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0031190,2014,0.57915,2014-03-01,2018-03-01,2014,4
00-0022120,2011,5.333333,2011-03-01,2014-03-01,2011,3
00-0038505,2026,1.140141,2023-03-01,2027-03-01,2023,4
00-0031397,2015,0.56725,2014-03-01,2018-03-01,2014,4
00-0035039,2019,0.585833,2019-03-01,2022-03-01,2019,3
00-0031428,2019,14.0,2018-03-01,2021-03-01,2018,3
00-0027701,2014,8.5,2014-03-01,2019-03-01,2014,5
00-0034729,2019,0.676251,2018-03-01,2022-03-01,2018,4
00-0032086,2015,0.527,2015-03-01,2018-03-01,2015,3
00-0037074,2024,3.460411,2022-03-01,2026-03-01,2022,4
00-0030695,2015,0.555,2015-03-01,2017-03-01,2015,2
00-0030111,2015,0.435,2015-03-01,2016-03-01,2015,1
00-0040371,2026,0.998333,2025-03-01,2028-03-01,2025,3
00-0031333,2017,2.084625,2014-03-01,2018-03-01,2014,4
00-0027573,2012,0.42,2011-03-01,2013-03-01,2011,2
00-0031001,2018,1.25,2018-03-01,2019-03-01,2018,1
00-0039342,2025,3.089294,2024-03-01,2028-03-01,2024,4
00-0034346,2019,1.862685,2018-03-01,2022-03-01,2018,4
00-0024183,2006,0.3175,2006-03-01,2008-03-01,2006,2
00-0032087,2018,0.66,2017-03-01,2019-03-01,2017,2
00-0035956,2025,1.1,2025-03-01,2026-03-01,2025,1
00-0031297,2021,7.0,2021-03-01,2023-03-01,2021,2
00-0032268,2021,8.8,2020-03-01,2022-03-01,2020,2
00-0036856,2021,0.918089,2021-03-01,2025-03-01,2021,4
00-0034184,2019,0.57,2019-03-01,2020-03-01,2019,1
00-0039447,2025,0.948333,2024-03-01,2027-03-01,2024,3
00-0031711,2018,0.51,2017-03-01,2019-03-01,2017,2
00-0035353,2020,0.55825,2020-03-01,2022-03-01,2020,2
00-0035384,2023,1.4,2023-03-01,2024-03-01,2023,1
00-0038145,2023,0.75,2023-03-01,2024-03-01,2023,1
00-0029940,2016,0.645,2016-03-01,2018-03-01,2016,2
00-0031299,2017,1.237318,2014-03-01,2018-03-01,2014,4
00-0026943,2012,0.57,2011-03-01,2013-03-01,2011,2
00-0035222,2023,1.4,2023-03-01,2024-03-01,2023,1
00-0028041,2013,0.628607,2011-03-01,2015-03-01,2011,4
00-0027974,2017,15.6,2016-03-01,2018-03-01,2016,2
00-0034946,2020,0.585667,2019-03-01,2022-03-01,2019,3
00-0028278,2020,1.858333,2018-03-01,2021-03-01,2018,3
00-0036237,2020,0.893186,2020-03-01,2024-03-01,2020,4
00-0037387,2023,0.8575,2022-03-01,2025-03-01,2022,3
00-0026189,2008,0.867334,2008-03-01,2012-03-01,2008,4
00-0033369,2018,0.555,2017-03-01,2020-03-01,2017,3
00-0020536,2004,8.0,2004-03-01,2010-03-01,2004,6
00-0033555,2023,2.5,2023-03-01,2024-03-01,2023,1
00-0034115,2023,3.0,2023-03-01,2025-03-01,2023,2
00-0030442,2014,0.2125,2014-03-01,2015-03-01,2014,1
00-0034623,2018,0.572667,2018-03-01,2021-03-01,2018,3
00-0029635,2014,0.53985,2012-03-01,2016-03-01,2012,4
00-0039905,2027,3.506864,2024-03-01,2028-03-01,2024,4
00-0036104,2021,0.763333,2020-03-01,2023-03-01,2020,3
00-0036030,2022,0.7425,2021-03-01,2023-03-01,2021,2
00-0021146,2015,0.97,2015-03-01,2016-03-01,2015,1
00-0026762,2017,1.4,2017-03-01,2018-03-01,2017,1
00-0031127,2018,0.74,2017-03-01,2019-03-01,2017,2
00-0025415,2020,14.0,2019-03-01,2021-03-01,2019,2
00-0010346,2009,14.0,2004-03-01,2011-03-01,2004,7
00-0023476,2008,0.866253,2005-03-01,2009-03-01,2005,4
00-0026858,2018,4.25,2018-03-01,2022-03-01,2018,4
00-0038910,2024,0.795,2024-03-01,2025-03-01,2024,1
00-0026197,2008,0.857525,2008-03-01,2012-03-01,2008,4
00-0032801,2019,0.6,2018-03-01,2020-03-01,2018,2
00-0034794,2021,4.4,2021-03-01,2026-03-01,2021,5
00-0038541,2024,6.251375,2023-03-01,2027-03-01,2023,4
00-0040284,2027,0.993333,2025-03-01,2028-03-01,2025,3
00-0034414,2022,1.75,2022-03-01,2023-03-01,2022,1
00-0024256,2010,1.759,2010-03-01,2011-03-01,2010,1
00-0026999,2016,7.2,2016-03-01,2019-03-01,2016,3
00-0027779,0,0.73,,0001-03-01,0,1
00-0026369,2010,0.3525,2009-03-01,2011-03-01,2009,2
00-0034117,2019,0.495,2019-03-01,2020-03-01,2019,1
00-0034857,2018,5.295759,2018-03-01,2022-03-01,2018,4
00-0034556,2019,0.571667,2018-03-01,2021-03-01,2018,3
00-0038142,2023,1.977281,2022-03-01,2026-03-01,2022,4
00-0027940,2021,19.083333,2016-03-01,2022-03-01,2016,6
00-0027962,2021,17.5,2019-03-01,2022-03-01,2019,3
00-0034566,2020,0.54,2019-03-01,2021-03-01,2019,2
00-0030427,2015,0.551474,2013-03-01,2017-03-01,2013,4
00-0025408,2008,1.91,2007-03-01,2012-03-01,2007,5
00-0032412,2024,4.25,2023-03-01,2025-03-01,2023,2
00-0033301,2020,0.632869,2017-03-01,2021-03-01,2017,4
00-0031395,2022,1.075,2022-03-01,2023-03-01,2022,1
00-0031596,2022,1.2725,2022-03-01,2023-03-01,2022,1
00-0026335,2011,0.4375,2010-03-01,2012-03-01,2010,2
00-0037451,2023,0.8325,2023-03-01,2025-03-01,2023,2
00-0036515,2023,0.7875,2022-03-01,2024-03-01,2022,2
00-0034234,2020,0.572667,2018-03-01,2021-03-01,2018,3
00-0030564,2016,1.906675,2013-03-01,2017-03-01,2013,4
00-0022870,2007,1.3,2007-03-01,2008-03-01,2007,1
00-0031067,2019,3.75,2019-03-01,2021-03-01,2019,2
00-0027704,2011,0.58,2010-03-01,2014-03-01,2010,4
00-0037009,2025,28.5,2025-03-01,2029-03-01,2025,4
00-0035890,2020,0.763333,2020-03-01,2023-03-01,2020,3
00-0025828,2016,3.9375,2014-03-01,2018-03-01,2014,4
00-0028030,2011,0.64495,2011-03-01,2015-03-01,2011,4
00-0036028,2021,0.765,2020-03-01,2023-03-01,2020,3
00-0039063,2024,3.623368,2023-03-01,2027-03-01,2023,4
00-0039386,2024,1.068569,2024-03-01,2028-03-01,2024,4
00-0034527,2023,2.627,2023-03-01,2024-03-01,2023,1
00-0039008,2026,1.326021,2023-03-01,2027-03-01,2023,4
00-0031870,2016,0.53,2015-03-01,2018-03-01,2015,3
00-0031301,2014,0.938401,2014-03-01,2018-03-01,2014,4
00-0030626,2016,0.525,2016-03-01,2017-03-01,2016,1
00-0033838,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0034373,2026,11.0,2024-03-01,2027-03-01,2024,3
00-0035334,2024,0.3024,2024-03-01,2025-03-01,2024,1
00-0035127,2026,8.0,2024-03-01,2027-03-01,2024,3
00-0024220,2010,6.0,2006-03-01,2012-03-01,2006,6
00-0025435,2011,2.75,2011-03-01,2013-03-01,2011,2
00-0031773,2017,0.465,2017-03-01,2018-03-01,2017,1
00-0031061,2021,1.075,2021-03-01,2022-03-01,2021,1
00-0035623,2020,0.587667,2019-03-01,2022-03-01,2019,3
00-0034418,2023,5.0,2023-03-01,2024-03-01,2023,1
00-0034145,2020,0.7275,2020-03-01,2022-03-01,2020,2
00-0033090,2026,9.0,2024-03-01,2027-03-01,2024,3
00-0019986,2002,0.255,2001-03-01,2003-03-01,2001,2
00-0027539,2021,1.1,2021-03-01,2022-03-01,2021,1
00-0021994,2013,0.94,2013-03-01,2014-03-01,2013,1
00-0013126,2007,6.5,2007-03-01,2012-03-01,2007,5
00-0033369,2017,0.555,2017-03-01,2020-03-01,2017,3
00-0036005,2023,0.87,2023-03-01,2024-03-01,2023,1
00-0032190,2017,0.495,2016-03-01,2018-03-01,2016,2
00-0034975,2019,0.815414,2019-03-01,2023-03-01,2019,4
00-0028944,0,0.465,,0002-03-01,0,2
00-0035329,2024,0.3834,2024-03-01,2025-03-01,2024,1
00-0029201,2015,2.55,2015-03-01,2016-03-01,2015,1
00-0031112,2016,0.525,2016-03-01,2017-03-01,2016,1
00-0038368,2024,0.225,2024-03-01,2025-03-01,2024,1
00-0034268,2020,0.63,2020-03-01,2022-03-01,2020,2
00-0039684,2024,0.951667,2024-03-01,2027-03-01,2024,3
00-0040452,2027,0.995,2025-03-01,2028-03-01,2025,3
00-0032262,2016,1.53014,2015-03-01,2019-03-01,2015,4
00-0031315,2017,0.585,2017-03-01,2019-03-01,2017,2
00-0037278,2027,12.0,2025-03-01,2029-03-01,2025,4
00-0035020,2024,1.935,2024-03-01,2025-03-01,2024,1
00-0031418,2017,1.313733,2014-03-01,2018-03-01,2014,4
00-0029040,2013,0.482333,2012-03-01,2015-03-01,2012,3
00-0021194,2009,4.08,2009-03-01,2014-03-01,2009,5
00-0033511,2017,0.738576,2017-03-01,2021-03-01,2017,4
00-0027862,2010,4.2798,2010-03-01,2015-03-01,2010,5
00-0033253,2019,0.57,2019-03-01,2020-03-01,2019,1
00-0030457,2016,2.65,2016-03-01,2017-03-01,2016,1
00-0036615,2023,3.373897,2021-03-01,2025-03-01,2021,4
00-0022045,2010,8.366667,2008-03-01,2014-03-01,2008,6
00-0034356,2026,6.5,2025-03-01,2027-03-01,2025,2
00-0038405,2026,0.989285,2023-03-01,2027-03-01,2023,4
00-0034839,2020,1.020574,2018-03-01,2022-03-01,2018,4
00-0038935,2025,1.528586,2023-03-01,2027-03-01,2023,4
00-0026286,2017,2.3,2015-03-01,2019-03-01,2015,4
00-0035573,2020,0.585,2019-03-01,2022-03-01,2019,3
00-0027835,2020,5.45,2018-03-01,2021-03-01,2018,3
00-0026158,2017,20.1,2013-03-01,2019-03-01,2013,6
00-0035104,2020,0.585,2019-03-01,2022-03-01,2019,3
00-0030551,2015,0.465,2014-03-01,2016-03-01,2014,2
00-0029672,2013,3.21274,2012-03-01,2017-03-01,2012,5
00-0028095,2014,0.554527,2011-03-01,2015-03-01,2011,4
00-0034132,2021,0.85,2021-03-01,2022-03-01,2021,1
00-0031433,2016,0.786625,2016-03-01,2020-03-01,2016,4
00-0030557,2013,0.572205,2013-03-01,2017-03-01,2013,4
00-0029220,2014,0.445,2013-03-01,2016-03-01,2013,3
00-0036351,2021,0.848175,2020-03-01,2024-03-01,2020,4
00-0031069,2015,0.606725,2014-03-01,2018-03-01,2014,4
00-0038710,2025,0.903333,2023-03-01,2026-03-01,2023,3
00-0031590,2016,0.625203,2015-03-01,2019-03-01,2015,4
00-0031847,2016,0.57,2016-03-01,2018-03-01,2016,2
00-0035278,2022,0.705149,2019-03-01,2023-03-01,2019,4
00-0029423,2013,0.550418,2012-03-01,2016-03-01,2012,4
00-0034420,2021,0.835,2020-03-01,2022-03-01,2020,2
00-0037253,2024,1.294238,2022-03-01,2026-03-01,2022,4
00-0036236,2023,0.902412,2020-03-01,2024-03-01,2020,4
00-0033963,2017,0.641198,2017-03-01,2021-03-01,2017,4
00-0027010,2019,7.0,2019-03-01,2020-03-01,2019,1
00-0036189,2021,0.7425,2021-03-01,2023-03-01,2021,2
00-0036440,2021,0.842623,2020-03-01,2024-03-01,2020,4
00-0038621,2025,0.993333,2023-03-01,2027-03-01,2023,4
00-0036204,2023,0.8325,2023-03-01,2025-03-01,2023,2
00-0026997,2014,8.4,2014-03-01,2019-03-01,2014,5
00-0030635,1,0.511667,,0003-03-01,0,3
00-0035289,2020,0.677904,2019-03-01,2023-03-01,2019,4
00-0032975,2019,0.675,2018-03-01,2020-03-01,2018,2
00-0028001,2013,0.806854,2011-03-01,2015-03-01,2011,4
00-0039676,2026,0.96,2024-03-01,2027-03-01,2024,3
00-0022804,2012,4.5,2012-03-01,2015-03-01,2012,3
00-0037167,2024,0.8775,2024-03-01,2026-03-01,2024,2
00-0033599,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0038092,2023,1.096248,2022-03-01,2026-03-01,2022,4
00-0032261,2020,5.0,2019-03-01,2022-03-01,2019,3
00-0037536,2024,0.855,2022-03-01,2025-03-01,2022,3
00-0030021,2,0.495,,0003-03-01,0,3
00-0030551,2016,0.6,2016-03-01,2017-03-01,2016,1
00-0027502,0,0.54,,0002-03-01,0,2
00-0032137,2018,0.600278,2015-03-01,2019-03-01,2015,4
00-0033793,2023,1.08,2023-03-01,2024-03-01,2023,1
00-0027939,2018,20.76,2015-03-01,2020-03-01,2015,5
00-0033290,2020,0.666791,2017-03-01,2021-03-01,2017,4
00-0037529,2023,0.75,2023-03-01,2024-03-01,2023,1
00-0024447,2012,0.8,2012-03-01,2013-03-01,2012,1
00-0035928,2024,0.985,2024-03-01,2025-03-01,2024,1
00-0031982,2017,0.465,2017-03-01,2018-03-01,2017,1
00-0032628,2016,0.540667,2016-03-01,2019-03-01,2016,3
00-0034051,2019,0.555,2017-03-01,2020-03-01,2017,3
00-0027421,2015,0.745,2015-03-01,2016-03-01,2015,1
00-0022923,2009,9.0,2009-03-01,2015-03-01,2009,6
00-0034496,2020,0.835,2020-03-01,2022-03-01,2020,2
00-0040302,2025,0.991667,2025-03-01,2028-03-01,2025,3
00-0032971,2019,0.756855,2016-03-01,2020-03-01,2016,4
00-0036553,2024,0.3024,2024-03-01,2025-03-01,2024,1
00-0030564,2021,27.25,2020-03-01,2022-03-01,2020,2
00-0035935,2020,0.764,2020-03-01,2023-03-01,2020,3
00-0036603,2024,4.89,2024-03-01,2025-03-01,2024,1
00-0033860,2026,5.5,2025-03-01,2027-03-01,2025,2
00-0032058,2022,1.5,2022-03-01,2023-03-01,2022,1
